driver_active_count,driver_completed_count,driver_declined_count,driver_failed_count,driver_avg_rating,driver_total_ratings,driver_points,customer_total_orders,customer_points,order_hour,order_day_of_week,order_type,dropoff_city,payment_method,label
1,59,41,14,4.8,35,186,58,55,11,4,online,tel aviv,cash,0
0,42,35,4,4.4,12,530,3,81,21,6,package,nablus,cash,0
1,66,26,13,4.9,41,140,34,502,8,2,package,bethlehem,cash,0
2,67,28,4,5.0,32,181,46,472,20,6,online,jerusalem,cash,0
0,140,34,8,0.0,0,829,34,426,22,3,online,haifa,cash,0
1,36,39,16,2.4,29,156,69,313,20,0,package,jerusalem,cash,0
2,37,25,2,3.7,24,1,43,200,23,6,online,tel aviv,cash,0
1,85,24,12,5.0,1,813,25,76,20,0,online,bethlehem,cash,0
0,147,23,2,2.9,74,178,33,136,22,6,package,haifa,cash,0
1,102,1,2,4.2,10,631,33,569,15,0,food,haifa,cash,1
2,0,44,16,2.2,5,105,46,174,10,3,food,nablus,cash,0
0,73,3,9,5.0,54,561,47,453,8,3,online,jerusalem,cash,1
0,21,42,1,5.0,2,584,0,52,16,3,online,tel aviv,cash,0
0,45,0,11,4.7,22,681,36,578,18,0,food,ramallah,cash,1
1,20,0,5,3.0,15,617,60,275,12,0,online,nablus,cash,0
0,152,28,9,5.0,21,354,19,392,20,2,online,tel aviv,cash,0
0,72,5,12,4.2,44,298,5,375,12,0,online,nablus,cash,1
2,113,27,12,3.9,77,458,48,546,14,6,food,ramallah,cash,0
0,127,5,14,4.7,5,630,50,528,17,2,food,bethlehem,cash,1
1,14,13,10,2.7,5,290,5,364,8,4,package,bethlehem,cash,0
2,46,16,11,4.3,20,605,13,99,20,1,package,jerusalem,cash,0
0,177,4,17,5.0,54,523,70,329,23,2,online,jerusalem,cash,0
1,147,26,3,5.0,26,740,25,281,18,6,food,tel aviv,cash,0
1,107,16,4,4.7,63,678,17,8,11,5,food,tel aviv,cash,1
3,147,33,15,5.0,70,144,8,288,12,6,package,bethlehem,cash,0
0,78,24,0,3.3,74,253,58,106,15,3,online,nablus,cash,1
1,67,27,2,4.0,63,277,44,147,12,0,online,ramallah,cash,0
1,128,33,14,4.6,69,537,59,481,20,4,package,ramallah,cash,0
0,75,4,7,5.0,14,139,27,425,15,3,package,bethlehem,cash,0
2,178,29,10,3.6,8,715,26,257,20,1,online,haifa,cash,0
0,39,17,16,3.3,18,736,44,416,7,0,online,bethlehem,cash,0
3,180,8,7,4.5,7,830,59,28,19,1,package,ramallah,cash,0
1,80,14,3,4.0,16,306,30,254,23,0,online,haifa,cash,1
0,137,26,5,3.7,58,893,45,428,22,0,online,tel aviv,cash,1
1,139,44,0,3.6,23,776,6,404,9,1,food,tel aviv,cash,0
1,130,21,16,4.1,29,362,55,333,18,4,online,haifa,cash,0
0,160,35,16,4.8,17,678,66,553,7,1,food,bethlehem,cash,0
2,150,45,16,4.6,22,549,64,160,15,3,package,bethlehem,cash,0
2,11,15,2,3.9,5,887,58,93,17,1,package,jerusalem,cash,0
1,53,27,12,3.1,18,129,56,492,12,0,food,nablus,cash,0
1,120,9,16,5.0,48,153,0,517,17,1,package,bethlehem,cash,0
4,68,28,2,0.0,0,416,23,549,14,6,package,bethlehem,cash,0
1,162,45,11,4.3,43,435,22,197,18,6,package,nablus,cash,0
0,65,21,6,3.8,45,62,16,473,8,0,package,ramallah,cash,1
2,114,1,9,3.6,32,42,19,339,18,6,food,bethlehem,cash,0
0,115,29,1,2.8,13,550,8,368,14,4,package,bethlehem,cash,0
1,165,29,7,5.0,43,389,1,304,19,6,online,haifa,cash,0
2,171,27,15,4.6,26,868,9,166,15,5,online,nablus,cash,0
2,112,1,0,4.8,54,165,30,268,21,5,package,bethlehem,cash,0
1,124,26,0,4.3,76,131,6,230,15,0,food,ramallah,cash,0
1,30,15,16,3.9,24,147,69,229,7,5,online,bethlehem,cash,0
1,140,4,1,5.0,2,223,26,468,8,2,online,bethlehem,cash,1
1,33,40,14,3.5,32,785,58,72,21,0,package,ramallah,cash,0
2,158,23,14,4.1,74,506,43,581,20,5,package,bethlehem,cash,0
0,166,15,12,3.9,80,84,56,117,17,2,package,jerusalem,cash,1
0,88,10,10,5.0,46,464,67,512,14,4,package,jerusalem,cash,1
0,17,39,5,4.8,11,503,37,302,17,0,package,nablus,cash,1
1,161,24,8,3.2,3,144,38,58,11,3,food,jerusalem,cash,0
3,23,10,9,3.5,9,9,22,596,12,5,online,tel aviv,cash,0
2,64,5,5,4.7,11,370,21,362,7,4,food,haifa,cash,0
1,6,18,15,2.1,4,90,17,242,8,5,online,bethlehem,cash,0
4,141,38,2,4.6,14,747,29,268,7,0,package,ramallah,cash,0
2,153,43,13,5.0,59,437,69,425,13,1,package,jerusalem,cash,0
2,29,9,0,4.5,5,514,10,229,11,0,food,haifa,cash,1
1,158,33,1,3.7,67,728,8,592,8,1,online,haifa,cash,0
2,29,36,3,3.4,2,222,24,328,12,1,package,haifa,cash,0
1,110,40,12,4.4,38,728,8,495,11,1,food,ramallah,cash,1
0,29,32,15,3.8,20,244,26,162,9,4,online,bethlehem,cash,1
0,7,31,2,3.3,8,486,50,353,18,3,package,haifa,cash,1
0,167,29,4,4.4,48,403,3,200,11,2,package,haifa,cash,0
4,176,28,0,3.9,73,626,48,210,8,2,food,nablus,cash,0
1,152,38,8,5.0,76,406,31,140,7,2,package,jerusalem,cash,0
2,7,31,3,2.1,5,535,1,27,21,0,food,nablus,cash,0
0,107,12,7,4.4,38,770,51,345,8,4,package,nablus,cash,0
0,49,39,5,4.1,21,614,0,591,23,4,package,haifa,cash,0
2,95,35,10,3.8,45,216,14,589,11,5,online,haifa,cash,0
1,42,15,13,5.0,35,211,70,500,23,6,food,haifa,cash,0
1,66,44,7,3.7,56,431,35,529,7,0,food,tel aviv,cash,0
0,59,31,2,4.4,51,233,13,468,10,3,online,haifa,cash,1
1,9,7,8,3.8,4,767,34,259,22,3,online,ramallah,cash,0
2,79,45,6,4.2,8,74,53,551,10,5,package,tel aviv,cash,0
0,50,24,2,4.5,38,22,42,349,7,6,package,ramallah,cash,1
1,101,32,7,5.0,32,869,29,511,15,1,package,haifa,cash,0
0,173,17,10,4.8,43,420,54,29,16,6,food,tel aviv,cash,1
2,35,9,15,3.2,14,535,48,482,20,5,food,jerusalem,cash,0
0,53,24,16,3.2,23,594,41,461,21,5,online,jerusalem,cash,1
1,174,23,1,3.2,8,193,52,265,9,3,package,jerusalem,cash,0
0,64,35,8,4.1,60,707,53,176,23,5,food,haifa,cash,0
1,31,19,5,3.5,22,261,36,396,17,5,online,nablus,cash,0
2,178,30,11,4.0,16,7,1,114,9,5,package,tel aviv,cash,0
2,78,29,18,4.2,36,713,40,599,13,2,online,ramallah,cash,0
2,54,35,7,3.7,27,620,62,93,20,5,online,jerusalem,cash,0
0,119,35,3,5.0,79,290,43,459,21,0,food,jerusalem,cash,1
1,69,36,9,3.7,11,177,31,320,14,0,online,nablus,cash,0
2,43,43,17,2.5,45,367,51,503,13,3,online,tel aviv,cash,0
0,106,20,12,5.0,58,847,10,349,8,1,online,tel aviv,cash,0
2,134,29,1,4.2,66,809,35,74,9,6,online,nablus,cash,0
0,106,7,2,4.4,51,665,10,105,10,0,package,nablus,cash,0
3,77,11,9,4.9,62,217,66,559,21,2,food,bethlehem,cash,0
1,171,30,9,4.2,63,573,15,150,14,3,online,tel aviv,cash,0
1,166,35,0,4.5,20,773,21,415,12,0,package,jerusalem,cash,1
1,4,9,17,3.0,3,584,46,470,19,3,online,ramallah,cash,0
2,27,45,0,3.5,12,699,60,9,23,1,package,nablus,cash,0
1,133,3,16,5.0,53,445,28,168,14,3,package,jerusalem,cash,1
2,129,17,4,3.9,55,503,38,553,14,2,online,bethlehem,cash,0
2,15,30,9,3.8,8,452,17,437,20,2,online,tel aviv,cash,0
1,153,32,5,3.8,57,600,34,510,9,6,online,haifa,cash,0
0,85,8,4,4.9,55,231,7,221,13,2,food,jerusalem,cash,1
0,95,28,7,4.2,78,732,4,472,18,1,online,haifa,cash,0
1,85,5,13,3.9,18,409,61,376,19,1,food,nablus,cash,1
4,162,36,18,4.0,7,737,45,214,13,3,online,bethlehem,cash,0
0,126,27,7,5.0,33,363,51,163,13,1,online,tel aviv,cash,0
0,172,11,5,5.0,74,212,13,36,14,3,package,tel aviv,cash,1
0,139,44,18,4.4,26,209,57,11,8,0,online,ramallah,cash,0
0,160,34,16,5.0,35,375,51,84,10,5,food,tel aviv,cash,1
0,118,14,14,4.7,67,380,14,488,7,2,online,nablus,cash,0
0,94,45,11,3.4,18,98,47,501,19,2,online,jerusalem,cash,0
0,74,1,10,3.6,18,663,54,534,12,3,package,bethlehem,cash,0
0,142,13,18,3.8,77,467,59,530,11,4,package,nablus,cash,0
1,60,10,3,4.1,47,430,44,371,18,0,food,nablus,cash,0
1,111,27,16,3.1,4,412,58,228,7,3,food,haifa,cash,0
2,76,36,18,4.2,54,366,11,0,9,6,package,ramallah,cash,0
0,120,24,5,5.0,41,360,51,247,11,6,food,haifa,cash,0
1,152,38,8,4.3,76,576,44,328,20,1,package,tel aviv,cash,0
0,169,41,11,4.9,60,59,65,502,20,6,package,haifa,cash,1
3,169,9,14,4.2,48,760,21,359,9,0,food,nablus,cash,0
1,52,18,16,3.5,36,218,8,436,12,1,food,nablus,cash,0
1,154,0,9,2.9,55,23,56,212,10,0,food,bethlehem,cash,0
1,114,35,18,5.0,25,680,60,526,16,6,package,haifa,cash,0
1,110,3,0,5.0,63,789,46,572,9,3,online,haifa,cash,1
4,69,26,13,4.5,38,261,63,218,14,5,package,ramallah,cash,0
3,83,8,16,3.9,3,353,11,566,8,5,online,ramallah,cash,0
1,151,33,17,3.8,56,280,31,270,21,0,online,ramallah,cash,0
2,10,25,5,3.6,1,881,49,287,13,4,online,haifa,cash,0
1,59,22,8,4.2,42,181,14,191,16,6,package,tel aviv,cash,0
1,115,4,0,4.8,5,429,37,390,14,4,package,jerusalem,cash,1
0,103,16,14,5.0,55,752,15,83,13,3,online,jerusalem,cash,1
2,60,36,12,3.3,44,514,8,576,17,0,food,jerusalem,cash,0
0,133,38,7,4.2,47,134,69,425,10,2,food,haifa,cash,0
2,80,20,0,4.5,3,875,61,197,14,4,food,jerusalem,cash,0
0,75,22,14,4.7,69,94,47,572,9,1,food,jerusalem,cash,1
0,102,40,11,3.9,45,687,28,590,10,1,online,haifa,cash,0
1,169,31,2,5.0,68,11,39,151,20,6,food,bethlehem,cash,0
1,125,44,3,4.9,10,212,17,76,18,0,online,tel aviv,cash,0
0,10,36,8,4.3,1,846,27,489,12,1,online,haifa,cash,0
0,142,22,12,4.4,57,409,13,69,18,4,package,ramallah,cash,0
3,8,41,7,3.6,6,606,47,75,11,5,package,nablus,cash,0
0,30,35,13,2.3,4,683,16,235,12,0,online,jerusalem,cash,0
2,91,37,16,3.9,74,737,17,60,12,2,food,jerusalem,cash,0
1,169,21,13,3.7,64,835,13,20,16,6,food,jerusalem,cash,0
1,140,3,9,2.2,44,167,11,66,19,6,online,jerusalem,cash,0
2,31,25,8,3.8,35,765,52,43,7,4,food,ramallah,cash,0
2,65,2,17,3.5,34,435,41,269,22,0,online,bethlehem,cash,0
0,174,21,16,4.1,16,348,50,442,7,4,food,ramallah,cash,0
0,167,2,15,3.7,77,280,10,312,18,4,online,bethlehem,cash,1
0,166,28,13,4.0,24,294,58,415,18,3,package,bethlehem,cash,0
1,24,25,9,2.8,16,645,51,126,13,0,online,haifa,cash,0
0,81,37,0,5.0,49,397,10,123,19,4,online,nablus,cash,0
1,2,12,9,4.3,2,276,51,561,19,3,food,nablus,cash,0
0,101,23,12,4.4,63,302,5,161,8,0,package,nablus,cash,1
0,37,20,4,2.5,12,348,19,349,13,0,package,tel aviv,cash,0
1,133,39,9,4.1,8,869,7,347,23,2,food,jerusalem,cash,0
2,50,5,6,4.0,32,278,47,423,14,2,online,haifa,cash,1
0,38,8,3,5.0,5,592,34,264,11,1,package,nablus,cash,0
3,164,4,8,3.3,68,808,62,524,15,5,online,jerusalem,cash,0
0,123,37,17,4.8,38,117,54,543,21,6,online,nablus,cash,0
4,128,6,0,4.5,72,392,19,318,23,0,food,ramallah,cash,0
2,157,27,6,3.6,46,289,44,130,23,6,package,ramallah,cash,0
0,126,40,4,4.4,37,765,23,131,11,1,online,bethlehem,cash,0
2,134,43,17,4.6,70,255,32,344,9,3,package,jerusalem,cash,0
1,67,28,12,4.1,48,387,5,545,12,0,online,ramallah,cash,0
0,20,42,4,3.5,15,862,27,399,23,3,package,haifa,cash,0
1,32,6,1,4.0,18,728,10,263,11,3,food,haifa,cash,0
3,99,5,8,5.0,45,611,48,313,10,0,food,jerusalem,cash,0
0,17,38,15,4.5,3,699,46,232,13,1,package,haifa,cash,0
0,159,27,14,4.4,3,810,38,231,21,1,package,bethlehem,cash,1
1,141,45,13,3.2,67,536,64,94,18,6,package,nablus,cash,0
1,33,7,11,3.2,9,467,55,224,8,5,online,ramallah,cash,0
0,54,7,5,3.9,14,891,41,270,8,1,package,bethlehem,cash,1
2,175,7,9,4.5,67,474,39,470,21,1,food,haifa,cash,0
1,56,25,12,4.6,48,361,51,12,21,0,package,jerusalem,cash,1
3,140,9,3,4.6,23,130,15,594,11,1,package,nablus,cash,0
0,142,16,14,3.4,33,725,27,210,12,3,online,ramallah,cash,1
0,150,27,18,5.0,4,406,4,279,18,5,package,nablus,cash,0
4,167,16,6,4.0,66,830,35,592,13,2,food,tel aviv,cash,0
0,110,22,3,4.5,33,398,30,478,16,6,food,bethlehem,cash,1
2,143,45,7,4.6,32,640,67,97,7,2,package,nablus,cash,1
1,141,40,11,4.9,33,511,25,106,18,2,online,haifa,cash,0
1,147,31,5,5.0,59,437,66,504,19,2,food,nablus,cash,0
0,143,27,2,4.9,39,609,9,598,18,6,online,tel aviv,cash,1
0,110,31,4,4.7,77,621,1,501,16,1,online,nablus,cash,0
1,19,5,7,2.9,10,315,36,187,8,0,package,jerusalem,cash,0
1,19,16,18,5.0,2,2,67,403,12,6,package,ramallah,cash,0
4,160,42,18,5.0,43,543,3,390,7,2,package,ramallah,cash,0
1,115,11,1,4.3,50,121,5,185,14,3,package,nablus,cash,0
1,172,11,1,3.7,49,162,34,371,16,1,food,ramallah,cash,0
0,174,28,6,4.1,62,478,0,121,18,2,food,nablus,cash,1
0,119,43,15,4.2,23,4,54,520,10,6,package,nablus,cash,0
0,172,38,15,3.0,44,512,48,490,23,2,food,jerusalem,cash,0
3,105,17,8,4.6,6,501,50,504,13,6,food,nablus,cash,0
